"PAG_NAME","ITM_NAME","CDL_NAME","CODE","DECODE","LAST_UPDATE"
"CLINDX","PRIMDIAG","PRIMDIAG","10","Motor neuron disease with parkinsonism","2011-09-11 00:30:17.0"
"CLINDX","PRIMDIAG","PRIMDIAG","11","Multiple system atrophy","2011-09-11 00:30:17.0"
"CLINDX","PRIMDIAG","PRIMDIAG","12","Neuroleptic-induced parkinsonism","2011-09-11 00:30:17.0"
"CLINDX","PRIMDIAG","PRIMDIAG","13","Normal pressure hydrocephalus","2011-09-11 00:30:17.0"
"CLINDX","PRIMDIAG","PRIMDIAG","14","Progressive supranuclear palsy","2011-09-11 00:30:17.0"
"CLINDX","PRIMDIAG","PRIMDIAG","15","Psychogenic illness","2011-09-11 00:30:17.0"
"CLINDX","PRIMDIAG","PRIMDIAG","16","Vascular parkinsonism","2011-09-11 00:30:17.0"
"CLINDX","PRIMDIAG","PRIMDIAG","17","No PD nor other neurological disorder","2011-09-11 00:30:17.0"
"CLINDX","PRIMDIAG","PRIMDIAG","18","Spinocerebellar Ataxia (SCA)","2011-09-11 00:30:17.0"
"CLINDX","PRIMDIAG","PRIMDIAG","97","Other neurological disorder(s) (specify)","2011-09-11 00:30:17.0"
"CLINDX","PSLVL","PSLVL","1","Motor abnormalities likely PS (90-100%)","2011-09-11 00:30:17.0"
"CLINDX","PSLVL","PSLVL","2","Motor abnormalities may be PS (50-89%)","2011-09-11 00:30:17.0"
"CLINDX","PSLVL","PSLVL","3","Non-specific motor abnormalities(10-49%)","2011-09-11 00:30:17.0"
"CLINDX","PSLVL","PSLVL","4","No evidence of park. motor signs (0-9%)","2011-09-11 00:30:17.0"
"ALL","EVENT_ID","EVENT_ID","UT2","Unscheduled T2 DATSCAN F/U","2011-10-16 00:30:17.0"
"ALL","EVENT_ID","EVENT_ID","RS1","Re-Screen","2011-09-30 07:58:42.0"
"SCOPAAUT","SCAU1","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU10","SCOPACAT","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU11","SCOPACAT","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU12","SCOPACAT","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU13","SCOPACAT","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU14","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU15","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU16","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU17","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU18","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU19","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU2","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU20","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU21","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU22","SCOPANA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU23","SCOPANA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU24","SCOPANA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU25","SCOPANA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU3","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU4","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU5","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU6","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU7","SCOPA","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU8","SCOPACAT","0","never","2012-01-09 08:45:02.0"
"SCOPAAUT","SCAU9","SCOPACAT","0","never","2012-01-09 08:45:02.0"
"DIAGFEAT","DFAXRIG","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFBRADYA","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFBRADYA","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFBRADYP","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFBRADYP","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFBRPLUS","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFBRPLUS","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFBULBAR","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFBULBAR","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFBWLDYS","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFBWLDYS","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFCHOREA","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFCHOREA","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFCOGNIT","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFCOGNIT","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFCTSCAN","YNNA","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFCTSCAN","YNNA","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFCTSCAN","YNNA","N","Not Applicable","2012-06-10 00:25:43.0"
"DIAGFEAT","DFDOPRSP","YNNA","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFDOPRSP","YNNA","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFDOPRSP","YNNA","N","Not Applicable","2012-06-10 00:25:43.0"
"DIAGFEAT","DFDYSTON","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFDYSTON","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFEYELID","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFEYELID","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFFALLS","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFFALLS","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFFREEZ","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFFREEZ","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFGAIT","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFGAIT","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFHEMPRK","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFHEMPRK","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFHEMTRO","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFHEMTRO","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFMRI","YNNA","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFMRI","YNNA","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFMRI","YNNA","N","Not Applicable","2012-06-10 00:25:43.0"
"DIAGFEAT","DFMYOCLO","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFMYOCLO","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFNEURAB","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFNEURAB","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOCULO","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOCULO","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHABR","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHABR","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHCRS","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHCRS","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHHYP","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHHYP","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHPG","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHPG","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHRIG","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHRIG","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHTRM","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFOTHTRM","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFPATREM","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFPATREM","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFPGDIST","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFPGDIST","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFPRESNT","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFPRESNT","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFPSHYPO","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFPSHYPO","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFPSYCH","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFPSYCH","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRAPSPE","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRAPSPE","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRIGIDA","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRIGIDA","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRIGIDP","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRIGIDP","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRPROG","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRPROG","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRSKFCT","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRSKFCT","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRTREMA","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRTREMA","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRTREMP","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFRTREMP","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFSEXDYS","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFSEXDYS","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFSTATIC","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFSTATIC","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFSTROKE","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFSTROKE","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFTONE","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFTONE","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFUNIRIG","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFUNIRIG","YN","1","Yes","2012-06-10 00:25:43.0"
"DIAGFEAT","DFURDYS","YN","0","No","2012-06-10 00:25:43.0"
"DIAGFEAT","DFURDYS","YN","1","Yes","2012-06-10 00:25:43.0"
"HVLT","HVLTVRSN","HVLTVRSN","1","Form 1","2012-06-10 00:25:43.0"
"HVLT","HVLTVRSN","HVLTVRSN","2","Form 2","2012-06-10 00:25:43.0"
"HVLT","HVLTVRSN","HVLTVRSN","3","Form 3","2012-06-10 00:25:43.0"
"HVLT","HVLTVRSN","HVLTVRSN","4","Form 4","2012-06-10 00:25:43.0"
"HVLT","HVLTVRSN","HVLTVRSN","5","Form 5","2012-06-10 00:25:43.0"
"HVLT","HVLTVRSN","HVLTVRSN","6","Form 6","2012-06-10 00:25:43.0"
"LAB","FASTSTAT","FASTSTAT","1","Fasted (minimum of 8 hours)","2012-06-27 05:52:39.0"
"LAB","FASTSTAT","FASTSTAT","2","Low Fat Diet","2012-06-10 00:25:43.0"
"LAB","FASTSTAT","FASTSTAT","3","Not Fasted, No Low Fat Diet","2012-06-10 00:25:43.0"
"LUMBAR","CSFCOLL","LABATMP","0","Not Done","2012-06-10 00:25:43.0"
"LUMBAR","CSFCOLL","LABATMP","1","Collected","2012-06-10 00:25:43.0"
"LUMBAR","CSFCOLL","LABATMP","2","Partial Collection","2012-06-10 00:25:43.0"
"LUMBAR","CSFCOLL","LABATMP","3","Attempted, no collection","2012-06-10 00:25:43.0"
"LUMBAR","FASTSTAT","FASTSTAT","1","Fasted (minimum of 8 hours)","2012-06-27 05:52:39.0"
"LUMBAR","FASTSTAT","FASTSTAT","2","Low Fat Diet","2012-06-10 00:25:43.0"
"LUMBAR","FASTSTAT","FASTSTAT","3","Not Fasted, No Low Fat Diet","2012-06-10 00:25:43.0"
"MRI","MRIWRSS","YN","0","No","2012-06-10 00:25:43.0"
"MRI","MRIWRSS","YN","1","Yes","2012-06-10 00:25:43.0"
"SCREEN","REFERRAL","REFERRAL","73","Fox Trial Finder","2012-06-10 00:25:44.0"
"SDM","SDMTVRSN","SDMTVRSN","1","Form 1","2012-06-10 00:25:44.0"
"SDM","SDMTVRSN","SDMTVRSN","2","Form 2","2012-06-10 00:25:44.0"
"ALL","EVENT_ID","EVENT_ID","AV3","Unscheduled Telephone AV-133","2012-09-16 00:30:22.0"
"ALL","EVENT_ID","EVENT_ID","AV4","Unscheduled Telephone AV-133","2012-09-16 00:30:22.0"
"AE","RELAV133","YN","0","No","2012-09-16 00:30:22.0"
"AE","RELAV133","YN","1","Yes","2012-09-16 00:30:22.0"
"AVELIG","INEX1","YN","0","No","2012-09-16 00:30:22.0"
"AVELIG","INEX1","YN","1","Yes","2012-09-16 00:30:22.0"
"AVELIG","INEX2","YN","0","No","2012-09-16 00:30:22.0"
"AVELIG","INEX2","YN","1","Yes","2012-09-16 00:30:22.0"
"AVELIG","INEX3","YN","0","No","2012-09-16 00:30:22.0"
"AVELIG","INEX3","YN","1","Yes","2012-09-16 00:30:22.0"
"AVELIG","INEX4","YN","0","No","2012-09-16 00:30:22.0"
"AVELIG","INEX4","YN","1","Yes","2012-09-16 00:30:22.0"
"AVELIG","INEX5","YN","0","No","2012-09-16 00:30:22.0"
"AVELIG","INEX5","YN","1","Yes","2012-09-16 00:30:22.0"
"AVELIG","INEX6","YN","0","No","2012-09-16 00:30:22.0"
"AVELIG","INEX6","YN","1","Yes","2012-09-16 00:30:22.0"
"AVELIG","INEX7","YN","0","No","2012-09-16 00:30:22.0"
"AVELIG","INEX7","YN","1","Yes","2012-09-16 00:30:22.0"
"AVIMAG","INVEVLAF","YN","0","No","2012-09-16 00:30:22.0"
"AVIMAG","INVEVLAF","YN","1","Yes","2012-09-16 00:30:22.0"
"AVIMAG","INVEVLBF","YN","0","No","2012-09-16 00:30:22.0"
"AVIMAG","INVEVLBF","YN","1","Yes","2012-09-16 00:30:22.0"
"AVIMAG","PETCMPLT","CMPLT2","0","Not Completed","2012-09-16 00:30:22.0"
"AVIMAG","PETCMPLT","CMPLT2","1","Completed","2012-09-16 00:30:22.0"
"AVIMAG","SPREGPRF","YNNA","0","No","2012-09-16 00:30:22.0"
"AVIMAG","SPREGPRF","YNNA","1","Yes","2012-09-16 00:30:22.0"
"AVIMAG","SPREGPRF","YNNA","N","Not Applicable","2012-09-16 00:30:22.0"
"AVIMAG","SPRGCNBF","YN","0","No","2012-09-16 00:30:22.0"
"AVIMAG","SPRGCNBF","YN","1","Yes","2012-09-16 00:30:22.0"
"AVIMAG","SPRGRSLT","POSNEG01","0","Negative","2012-09-16 00:30:22.0"
"AVIMAG","SPRGRSLT","POSNEG01","1","Positive","2012-09-16 00:30:22.0"
"AVIMAG","UPREGPRF","YNNA","0","No","2012-09-16 00:30:22.0"
"AVIMAG","UPREGPRF","YNNA","1","Yes","2012-09-16 00:30:22.0"
"AVIMAG","UPREGPRF","YNNA","N","Not Applicable","2012-09-16 00:30:22.0"
"AVIMAG","UPRGCNBF","YN","0","No","2012-09-16 00:30:22.0"
"AVIMAG","UPRGCNBF","YN","1","Yes","2012-09-16 00:30:22.0"
"AVIMAG","UPRGRSLT","POSNEG01","0","Negative","2012-09-16 00:30:22.0"
"AVIMAG","UPRGRSLT","POSNEG01","1","Positive","2012-09-16 00:30:22.0"
"AVIMAG","VMATRSLT","VMATRSLT","1","Consistent with VMAT-2 deficit","2012-09-16 00:30:22.0"
"AVIMAG","VMATRSLT","VMATRSLT","2","Not consistent with VMAT-2 deficit","2012-09-16 00:30:22.0"
"AVIMAG","XFRYN","YN","0","No","2012-09-16 00:30:22.0"
"AVIMAG","XFRYN","YN","1","Yes","2012-09-16 00:30:22.0"
"INEX","INEX12","YN","0","No","2013-02-24 00:30:24.0"
"INEX","INEX12","YN","1","Yes","2013-02-24 00:30:24.0"
"INEX","INEX13","YN","0","No","2013-02-24 00:30:24.0"
"INEX","INEX13","YN","1","Yes","2013-02-24 00:30:24.0"
"INEX","INEX36","YN","0","No","2013-02-24 00:30:24.0"
"INEX","INEX36","YN","1","Yes","2013-02-24 00:30:24.0"
"INEX","INEX37","YN","0","No","2013-02-24 00:30:24.0"
"INEX","INEX37","YN","1","Yes","2013-02-24 00:30:24.0"
"INEX","INEX38","YN","0","No","2013-02-24 00:30:24.0"
"INEX","INEX38","YN","1","Yes","2013-02-24 00:30:24.0"
"INEX","INEX39","YN","0","No","2013-02-24 00:30:24.0"
"INEX","INEX39","YN","1","Yes","2013-02-24 00:30:24.0"
"PASEHSWK","CAREGVR","YN1NO2YS","1","No","2013-02-24 00:30:24.0"
"PASEHSWK","CAREGVR","YN1NO2YS","2","Yes","2013-02-24 00:30:24.0"
"PASEHSWK","HMREPR","YN1NO2YS","1","No","2013-02-24 00:30:24.0"
"PASEHSWK","HMREPR","YN1NO2YS","2","Yes","2013-02-24 00:30:24.0"
"PASEHSWK","HVYHSWRK","YN1NO2YS","1","No","2013-02-24 00:30:24.0"
"PASEHSWK","HVYHSWRK","YN1NO2YS","2","Yes","2013-02-24 00:30:24.0"
"PASEHSWK","LAWNWRK","YN1NO2YS","1","No","2013-02-24 00:30:24.0"
"PASEHSWK","LAWNWRK","YN1NO2YS","2","Yes","2013-02-24 00:30:24.0"
"PASEHSWK","LTHSWRK","YN1NO2YS","1","No","2013-02-24 00:30:24.0"
"PASEHSWK","LTHSWRK","YN1NO2YS","2","Yes","2013-02-24 00:30:24.0"
"PASEHSWK","OUTGARDN","YN1NO2YS","1","No","2013-02-24 00:30:24.0"
"PASEHSWK","OUTGARDN","YN1NO2YS","2","Yes","2013-02-24 00:30:24.0"
"PASEHSWK","WRKVL","YN1NO2YS","1","No","2013-02-24 00:30:24.0"
"PASEHSWK","WRKVL","YN1NO2YS","2","Yes","2013-02-24 00:30:24.0"
"PASEHSWK","WRKVLACT","WRKACT","1","Mainly sitting with slight arm movement","2013-02-24 00:30:24.0"
"PASEHSWK","WRKVLACT","WRKACT","2","Sitting or standing with some walking","2013-02-24 00:30:24.0"
"PASEHSWK","WRKVLACT","WRKACT","3","Walking with some lifting (< 50 lbs)","2013-02-24 00:30:24.0"
"PASEHSWK","WRKVLACT","WRKACT","4","Walking, heavy manual work (>50 lbs)","2013-02-24 00:30:24.0"
"PASELS","ACTVOFT","NEVOFT","0","Never","2013-02-24 00:30:24.0"
"PASELS","ACTVOFT","NEVOFT","1","Seldom","2013-02-24 00:30:24.0"
"PASELS","ACTVOFT","NEVOFT","2","Sometimes","2013-02-24 00:30:24.0"
"PASELS","ACTVOFT","NEVOFT","3","Often","2013-02-24 00:30:24.0"
"PASELS","HRDAYFRQ","HRDAYFRQ","1","Less than 1 hour","2013-02-24 00:30:24.0"
"PASELS","HRDAYFRQ","HRDAYFRQ","2","1 but less than 2 hours","2013-02-24 00:30:24.0"
"PASELS","HRDAYFRQ","HRDAYFRQ","3","2-4 hours","2013-02-24 00:30:24.0"
"PASELS","HRDAYFRQ","HRDAYFRQ","4","More than 4 hours","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","01","Idiopathic PD","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","02","Alzheimer's disease","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","03","Chromosome-17 frontotemporal dementia","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","04","Corticobasal degeneration","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","05","Dementia with Lewy bodies","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","06","Dopa-responsive dystonia","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","07","Essential tremor","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","08","Hemiparkinson/hemiatrophy syndrome","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","09","Juv. autosomal recessive parkinsonism","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","10","Motor neuron disease with parkinsonism","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","11","Multiple system atrophy","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","12","Neuroleptic-induced parkinsonism","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","13","Normal pressure hydrocephalus","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","14","Progressive supranuclear palsy","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","15","Psychogenic illness","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","16","Vascular parkinsonism","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","17","No PD nor other neurological disorder","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","18","Spinocerebellar Ataxia (SCA)","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","23","Prodromal non-motor PD","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","24","Prodromal motor PD","2013-02-24 00:30:24.0"
"PRODDIAG","PRIMDIAG","PRIMDIA2","97","Other neurological disorder(s) (specify)","2013-02-24 00:30:24.0"
"PRODDIAG","PSLVL2","PSLVL2","1","Motor abnormalities are PS (90-100%)","2013-02-24 00:30:24.0"
"PRODDIAG","PSLVL2","PSLVL2","2","Motor abnormalities likely PS (70-89%)","2013-02-24 00:30:24.0"
"PRODDIAG","PSLVL2","PSLVL2","3","Motor abnormalities may be PS (50-69%)","2013-02-24 00:30:24.0"
"PRODDIAG","PSLVL2","PSLVL2","4","Non-specific motor abnormalities(25-49%)","2013-02-24 00:30:24.0"
"PRODDIAG","PSLVL2","PSLVL2","5","No evidence of park. motor signs (0-24%)","2013-02-24 00:30:24.0"
"SCREEN","APPRDX","APPRDX","4","Prodromal","2013-02-24 00:30:24.0"
"SCREEN","P3GRP","P3GRP","1","Hyposmia","2013-02-24 00:30:24.0"
"SCREEN","P3GRP","P3GRP","2","RBD","2013-02-24 00:30:24.0"
"SCREEN","P3GRP","P3GRP","3","LRRK2","2013-02-24 00:30:24.0"
"DATSCAN","VSRPTELG","ELIGIBLE","1","Eligible","2013-12-29 00:30:29.0"
"DATSCAN","VSRPTELG","ELIGIBLE","2","Not eligible","2013-12-29 00:30:29.0"
"ALL","EVENT_ID","EVENT_ID","GMU","Genetic Testing","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T18","Telephone Contact (Month 18)","2018-07-29 00:30:28.0"
"ALL","EVENT_ID","EVENT_ID","T21","Telephone Contact (Month 21)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T24","Telephone Contact (Month 24)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T27","Telephone Contact (Month 27)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T30","Telephone Contact (Month 30)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T33","Telephone Contact (Month 33)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T36","Telephone Contact (Month 36)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T39","Telephone Contact (Month 39)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T42","Telephone Contact (Month 42)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T45","Telephone Contact (Month 45)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T48","Telephone Contact (Month 48)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T51","Telephone Contact (Month 51)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T54","Telephone Contact (Month 54)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T57","Telephone Contact (Month 57)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","T60","Telephone Contact (Month 60)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","TBL","Telephone Contact (BL)","2014-01-19 00:30:31.0"
"ALL","EVENT_ID","EVENT_ID","TSC","Telephone Contact (SC)","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGAPDX","CHNGAPDX","5","Genetic Cohort - PD","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGAPDX","CHNGAPDX","6","Genetic Cohort - Unaffected","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGAPDX","CHNGAPDX","7","Genetic Registry - PD","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGAPDX","CHNGAPDX","8","Genetic Registry - Unaffected","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","BL","Baseline","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","PW","Premature WD","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","SC","Screening","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","ST","ST","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T06","Tel Month 6","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T12","Tel Month 12","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T15","Tel Month 15","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T18","Tel Month 18","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T21","Tel Month 21","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T24","Tel Month 24","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T27","Month 27","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T30","Tel Month 30","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T33","Tel Month 33","2014-01-19 00:30:31.0"
"CHNGCAT","CHNGFVIS","VIS","T36","Tel Month 36","2014-01-19 00:30:31.0"
